Cargo,Salario,Experiencia_previa,Nivel_experiencia,Ubicacion_empresa,Cargos_generalizados
Data Analyst,155000,,EX,GB,Analyst
Data Analyst,120000,,EX,GB,Analyst
Data Scientist,172800,,EX,GB,Scientist
Data Scientist,110000,,EX,GB,Scientist
Applied Scientist,260000,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Engineer,171250,,EX,US,Engineer
Data Engineer,113750,,EX,US,Engineer
Research Engineer,41809,,EX,JP,Engineer
Sales Data Analyst,60000,,EX,NG,Analyst
Cloud Data Engineer,100000,,EX,US,Engineer
Finance Data Analyst,323905,,EX,US,Analyst
Data Engineer,146000,,EX,US,Engineer
Data Engineer,75000,,EX,US,Engineer
Data Engineer,146000,,EX,US,Engineer
Data Engineer,75000,,EX,US,Engineer
Research Scientist,150000,,EX,US,Scientist
Research Scientist,100000,,EX,US,Scientist
Data Analyst,62000,,EX,US,Analyst
Data Analyst,55000,,EX,US,Analyst
Data Analytics Manager,155000,,EX,US,Other
Data Analytics Manager,140000,,EX,US,Other
Applied Scientist,36000,,EX,NG,Scientist
Machine Learning Engineer,247500,,EX,US,Engineer
Machine Learning Engineer,172200,,EX,US,Engineer
Data Specialist,110000,,EX,US,Other
Data Specialist,70000,,EX,US,Other
Machine Learning Engineer,230000,,EX,US,Engineer
Machine Learning Engineer,140100,,EX,US,Engineer
Machine Learning Engineer,297300,,EX,US,Engineer
Machine Learning Engineer,198200,,EX,US,Engineer
Data Engineer,204000,,EX,US,Engineer
Data Engineer,161500,,EX,US,Engineer
Data Operations Analyst,144000,,EX,GB,Analyst
Data Operations Analyst,77000,,EX,GB,Analyst
Data Specialist,87500,,EX,US,Other
Data Specialist,62500,,EX,US,Other
Data Analyst,160000,,EX,US,Analyst
Data Analyst,135000,,EX,US,Analyst
Machine Learning Engineer,216000,,EX,US,Engineer
Machine Learning Engineer,184000,,EX,US,Engineer
Data Modeler,110736,,EX,GB,Other
Data Modeler,55368,,EX,GB,Other
Research Engineer,253000,,EX,US,Engineer
Research Engineer,156400,,EX,US,Engineer
Data Engineer,265000,,EX,US,Engineer
Data Engineer,200000,,EX,US,Engineer
Data Engineer,217000,,EX,US,Engineer
Data Engineer,185000,,EX,US,Engineer
Data Scientist,177300,,EX,GB,Scientist
Data Scientist,136300,,EX,GB,Scientist
Data Analyst,83000,,EX,US,Analyst
Data Analyst,72000,,EX,US,Analyst
Data Analyst,208450,,EX,US,Analyst
Data Analyst,170550,,EX,US,Analyst
Data Engineer,72000,,EX,CO,Engineer
Data Engineer,60000,,EX,CO,Engineer
Machine Learning Engineer,200000,,EX,US,Engineer
Machine Learning Engineer,130000,,EX,US,Engineer
Data Scientist,190000,,EX,US,Scientist
Data Scientist,165000,,EX,US,Scientist
Research Engineer,165000,,EX,US,Engineer
Research Engineer,145000,,EX,US,Engineer
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Director of Data Science,336400,,EX,US,Other
Director of Data Science,201900,,EX,US,Other
Data Scientist,189750,,EX,US,Scientist
Data Scientist,131100,,EX,US,Scientist
Data Science Manager,270000,,EX,US,Other
Data Science Manager,95000,,EX,US,Other
Data Engineer,170000,,EX,US,Engineer
Data Engineer,120000,,EX,US,Engineer
Data Engineer,117300,,EX,US,Engineer
Data Engineer,69000,,EX,US,Engineer
Data Engineer,182000,,EX,US,Engineer
Data Engineer,144000,,EX,US,Engineer
Data Science Lead,244000,,EX,US,Other
Data Science Lead,200000,,EX,US,Other
Data Analyst,120000,,EX,US,Analyst
Data Analyst,100000,,EX,US,Analyst
Data Engineer,260000,,EX,US,Engineer
Data Engineer,175000,,EX,US,Engineer
Data Engineer,190000,,EX,US,Engineer
Data Engineer,150000,,EX,US,Engineer
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Machine Learning Engineer,250000,,EX,US,Engineer
Machine Learning Engineer,100000,,EX,US,Engineer
Machine Learning Engineer,225000,,EX,US,Engineer
Machine Learning Engineer,175000,,EX,US,Engineer
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,210000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,236500,,EX,US,Scientist
Data Scientist,176000,,EX,US,Scientist
Data Scientist,105000,,EX,US,Scientist
Data Scientist,102500,,EX,US,Scientist
Research Engineer,370000,,EX,US,Engineer
Research Engineer,200000,,EX,US,Engineer
Data Engineer,260000,,EX,US,Engineer
Data Engineer,225000,,EX,US,Engineer
Research Scientist,370000,,EX,US,Scientist
Research Scientist,200000,,EX,US,Scientist
Data Engineer,186600,,EX,US,Engineer
Data Engineer,116500,,EX,US,Engineer
Data Engineer,80000,,EX,AR,Engineer
Data Engineer,60000,,EX,AR,Engineer
Data Science Manager,299500,,EX,US,Other
Data Science Manager,245100,,EX,US,Other
Machine Learning Scientist,222000,,EX,US,Scientist
Machine Learning Scientist,138000,,EX,US,Scientist
Data Analyst,207300,,EX,CA,Analyst
Data Analyst,149200,,EX,CA,Analyst
Machine Learning Scientist,292000,,EX,US,Scientist
Machine Learning Scientist,164500,,EX,US,Scientist
Machine Learning Scientist,292200,,EX,US,Scientist
Machine Learning Scientist,164500,,EX,US,Scientist
Data Engineer,163800,,EX,US,Engineer
Data Engineer,126000,,EX,US,Engineer
Data Scientist,160000,,EX,US,Scientist
Data Scientist,120000,,EX,US,Scientist
Data Analyst,140000,,EX,US,Analyst
Data Analyst,120000,,EX,US,Analyst
AI Scientist,120000,,EX,DE,Scientist
Computer Vision Engineer,280000,,EX,US,Engineer
Computer Vision Engineer,210000,,EX,US,Engineer
Data Scientist,170000,,EX,US,Scientist
Data Scientist,150000,,EX,US,Scientist
Machine Learning Engineer,200000,,EX,US,Engineer
Machine Learning Engineer,170000,,EX,US,Engineer
Director of Data Science,225000,,EX,US,Other
Director of Data Science,175000,,EX,US,Other
Data Science Consultant,189750,,EX,US,Other
Data Science Consultant,131100,,EX,US,Other
Data Analyst,123400,,EX,US,Analyst
Data Analyst,82200,,EX,US,Analyst
Data Engineer,49216,,EX,GB,Engineer
Data Engineer,43064,,EX,GB,Engineer
Applied Machine Learning Engineer,225000,,EX,US,Engineer
Analytics Engineer,50000,,EX,NG,Engineer
Data Engineer,161800,,EX,US,Engineer
Data Engineer,121400,,EX,US,Engineer
Research Scientist,285000,,EX,US,Scientist
Research Scientist,193900,,EX,US,Scientist
Analytics Engineer,240000,,EX,US,Engineer
Analytics Engineer,196000,,EX,US,Engineer
Data Scientist,214000,,EX,US,Scientist
Data Scientist,164000,,EX,US,Scientist
Decision Scientist,170000,,EX,US,Scientist
Decision Scientist,155000,,EX,US,Scientist
Data Analyst,125000,,EX,US,Analyst
Data Analyst,98000,,EX,US,Analyst
Machine Learning Engineer,199000,,EX,US,Engineer
Machine Learning Engineer,145000,,EX,US,Engineer
Machine Learning Engineer,260000,,EX,US,Engineer
Machine Learning Engineer,200000,,EX,US,Engineer
Research Engineer,105066,,EX,GB,Engineer
Data Engineer,110736,,EX,GB,Engineer
Data Engineer,86128,,EX,GB,Engineer
Decision Scientist,185900,,EX,US,Scientist
Decision Scientist,129300,,EX,US,Scientist
Data Engineer,200000,,EX,US,Engineer
Data Engineer,145000,,EX,US,Engineer
Data Engineer,175000,,EX,US,Engineer
Data Engineer,120000,,EX,US,Engineer
Data Engineer,145000,,EX,US,Engineer
Data Engineer,120000,,EX,US,Engineer
Data Engineer,252000,,EX,US,Engineer
Data Engineer,129000,,EX,US,Engineer
Analytics Engineer,289800,,EX,GB,Engineer
Analytics Engineer,214000,,EX,GB,Engineer
Data Analyst,142000,,EX,US,Analyst
Data Analyst,87500,,EX,US,Analyst
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Machine Learning Engineer,220000,,EX,US,Engineer
Machine Learning Engineer,165000,,EX,US,Engineer
Data Scientist,48585,,EX,ES,Scientist
Data Scientist,38868,,EX,ES,Scientist
Data Scientist,280830,,EX,CA,Scientist
Data Scientist,173175,,EX,CA,Scientist
Data Scientist,195000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Data Scientist,275300,,EX,US,Scientist
Data Scientist,183500,,EX,US,Scientist
Data Scientist,175000,,EX,US,Scientist
Data Scientist,145000,,EX,US,Scientist
Data Analyst,105000,,EX,US,Analyst
Data Analyst,85000,,EX,US,Analyst
Data Scientist,175000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
BI Developer,92280,,EX,GB,Other
BI Developer,49216,,EX,GB,Other
Machine Learning Software Engineer,34482,,EX,ZA,Engineer
Data Engineer,162500,,EX,US,Engineer
Data Engineer,130000,,EX,US,Engineer
NLP Engineer,75038,,EX,ES,Engineer
NLP Engineer,64781,,EX,ES,Engineer
Data Engineer,174350,,EX,US,Engineer
Data Engineer,126800,,EX,US,Engineer
NLP Engineer,71475,,EX,IT,Engineer
NLP Engineer,61541,,EX,IT,Engineer
Data Engineer,245000,,EX,US,Engineer
Data Engineer,140000,,EX,US,Engineer
Analytics Engineer,231250,,EX,US,Engineer
Analytics Engineer,138750,,EX,US,Engineer
Machine Learning Engineer,155000,,EX,US,Engineer
Machine Learning Engineer,125000,,EX,US,Engineer
Data Engineer,242000,,EX,US,Engineer
Data Engineer,195000,,EX,US,Engineer
Research Scientist,155000,,EX,US,Scientist
Research Scientist,125000,,EX,US,Scientist
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Machine Learning Engineer,160000,,EX,US,Engineer
Machine Learning Engineer,140000,,EX,US,Engineer
Data Specialist,110000,,EX,US,Other
Data Specialist,70000,,EX,US,Other
Data Scientist,183924,,EX,US,Scientist
Data Scientist,125760,,EX,US,Scientist
Data Analyst,150000,,EX,US,Analyst
Data Analyst,105000,,EX,US,Analyst
Analytics Engineer,430640,,EX,GB,Engineer
Analytics Engineer,61520,,EX,GB,Engineer
Principal Data Scientist,86374,,EX,ES,Scientist
ML Engineer,30000,,EX,US,Engineer
ML Engineer,25500,,EX,US,Engineer
Data Scientist,175000,,EX,CA,Scientist
Data Scientist,120000,,EX,CA,Scientist
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Scientist,219000,,EX,CA,Scientist
Data Scientist,141000,,EX,CA,Scientist
Data Scientist,147100,,EX,US,Scientist
Data Scientist,90700,,EX,US,Scientist
Data Analyst,130000,,EX,US,Analyst
Data Analyst,100000,,EX,US,Analyst
Applied Scientist,213660,,EX,US,Scientist
Applied Scientist,130760,,EX,US,Scientist
Data Modeler,147100,,EX,US,Other
Data Modeler,90700,,EX,US,Other
Data Scientist,170000,,EX,US,Scientist
Data Scientist,150000,,EX,US,Scientist
Data Analyst,150000,,EX,US,Analyst
Data Analyst,110000,,EX,US,Analyst
Research Engineer,275000,,EX,DE,Engineer
Research Engineer,174000,,EX,DE,Engineer
Analytics Engineer,230000,,EX,GB,Engineer
Analytics Engineer,143200,,EX,GB,Engineer
Business Intelligence Engineer,225000,,EX,US,Engineer
Business Intelligence Engineer,156400,,EX,US,Engineer
Machine Learning Engineer,200000,,EX,US,Engineer
Machine Learning Engineer,130000,,EX,US,Engineer
Data Strategist,90000,,EX,CA,Other
Data Strategist,72000,,EX,CA,Other
Data Engineer,253200,,EX,US,Engineer
Data Engineer,90700,,EX,US,Engineer
Computer Vision Engineer,342810,,EX,US,Engineer
Computer Vision Engineer,184590,,EX,US,Engineer
Data Engineer,162500,,EX,US,Engineer
Data Engineer,130000,,EX,US,Engineer
Data Analyst,105380,,EX,US,Analyst
Data Analyst,64500,,EX,US,Analyst
Compliance Data Analyst,30000,,EX,NG,Analyst
Machine Learning Engineer,20984,,EX,IN,Engineer
Applied Scientist,204620,,EX,US,Scientist
Applied Scientist,110680,,EX,US,Scientist
Data Engineer,270703,,EX,US,Engineer
Data Engineer,221484,,EX,US,Engineer
Data Scientist,212750,,EX,US,Scientist
Data Scientist,185000,,EX,US,Scientist
Data Scientist,262000,,EX,US,Scientist
Data Scientist,245000,,EX,US,Scientist
Data Scientist,275300,,EX,US,Scientist
Data Scientist,183500,,EX,US,Scientist
Data Scientist,218500,,EX,US,Scientist
Data Scientist,199098,,EX,US,Scientist
Data Engineer,203300,,EX,US,Engineer
Data Engineer,123600,,EX,US,Engineer
Research Engineer,189110,,EX,US,Engineer
Research Engineer,139000,,EX,US,Engineer
Data Scientist,258750,,EX,US,Scientist
Data Scientist,185000,,EX,US,Scientist
Data Engineer,231500,,EX,US,Engineer
Data Engineer,166000,,EX,US,Engineer
Data Scientist,172500,,EX,US,Scientist
Data Scientist,110500,,EX,US,Scientist
Data Engineer,238000,,EX,US,Engineer
Data Engineer,176000,,EX,US,Engineer
Data Engineer,237000,,EX,US,Engineer
Data Engineer,201450,,EX,US,Engineer
Applied Scientist,309400,,EX,US,Scientist
Applied Scientist,159100,,EX,US,Scientist
Data Engineer,115000,,EX,US,Engineer
Data Engineer,81500,,EX,US,Engineer
Data Scientist,237000,,EX,US,Scientist
Data Scientist,201450,,EX,US,Scientist
Computer Vision Engineer,280000,,EX,US,Engineer
Computer Vision Engineer,210000,,EX,US,Engineer
Data Architect,280100,,EX,US,Other
Data Architect,168100,,EX,US,Other
Data Engineer,193500,,EX,US,Engineer
Data Engineer,139000,,EX,US,Engineer
Data Scientist,65058,,EX,HK,Scientist
Machine Learning Engineer,150000,,EX,US,Engineer
Applied Machine Learning Engineer,70179,,EX,DE,Engineer
Machine Learning Engineer,97171,,EX,NL,Engineer
Business Intelligence Engineer,185900,,EX,US,Engineer
Business Intelligence Engineer,129300,,EX,US,Engineer
Data Engineer,225000,,EX,US,Engineer
Data Engineer,175000,,EX,US,Engineer
Data Engineer,185000,,EX,US,Engineer
Data Engineer,140000,,EX,US,Engineer
Data Scientist,48585,,EX,ES,Scientist
Data Scientist,38868,,EX,ES,Scientist
Data Scientist,105000,,EX,US,Scientist
Data Scientist,70000,,EX,US,Scientist
Machine Learning Engineer,163196,,EX,US,Engineer
Machine Learning Engineer,145885,,EX,US,Engineer
Data Engineer,217000,,EX,US,Engineer
Data Engineer,185000,,EX,US,Engineer
Data Analyst,202800,,EX,US,Analyst
Data Analyst,104300,,EX,US,Analyst
Data Analyst,145000,,EX,US,Analyst
Data Analyst,65000,,EX,US,Analyst
Data Engineer,165000,,EX,US,Engineer
Data Engineer,132300,,EX,US,Engineer
Data Engineer,179170,,EX,US,Engineer
Data Engineer,94300,,EX,US,Engineer
Analytics Engineer,152500,,EX,US,Engineer
Analytics Engineer,116450,,EX,US,Engineer
Data Engineer,247300,,EX,US,Engineer
Data Engineer,133800,,EX,US,Engineer
Research Engineer,203000,,EX,US,Engineer
Research Engineer,133000,,EX,US,Engineer
Research Scientist,220000,,EX,US,Scientist
Machine Learning Engineer,56536,,EX,CH,Engineer
Data Scientist,150000,,EX,US,Scientist
Data Scientist,120000,,EX,US,Scientist
Analytics Engineer,289800,,EX,US,Engineer
Analytics Engineer,214000,,EX,US,Engineer
Analytics Engineer,179820,,EX,US,Engineer
Analytics Engineer,143860,,EX,US,Engineer
Machine Learning Engineer,283200,,EX,US,Engineer
Machine Learning Engineer,188800,,EX,US,Engineer
Analytics Engineer,289800,,EX,US,Engineer
Analytics Engineer,214200,,EX,US,Engineer
Data Engineer,185900,,EX,US,Engineer
Data Engineer,129300,,EX,US,Engineer
Data Engineer,252000,,EX,US,Engineer
Data Engineer,129000,,EX,US,Engineer
Data Analytics Manager,155000,,EX,US,Other
Data Analytics Manager,140000,,EX,US,Other
Data Engineer,161800,,EX,US,Engineer
Data Engineer,141600,,EX,US,Engineer
Machine Learning Engineer,342300,,EX,US,Engineer
Machine Learning Engineer,176100,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Data Engineer,70000,,EX,US,Engineer
Data Engineer,85000,,EX,US,Engineer
Data Engineer,65000,,EX,US,Engineer
Data Scientist,138784,,EX,US,Scientist
Data Scientist,83270,,EX,US,Scientist
Data Analyst,75000,,EX,US,Analyst
Data Analyst,70000,,EX,US,Analyst
Data Analyst,204500,,EX,US,Analyst
Data Analyst,138900,,EX,US,Analyst
Machine Learning Engineer,318300,,EX,US,Engineer
Machine Learning Engineer,212200,,EX,US,Engineer
Data Engineer,95000,,EX,US,Engineer
Data Engineer,75000,,EX,US,Engineer
Data Scientist,195000,,EX,US,Scientist
Data Scientist,160000,,EX,US,Scientist
Analytics Engineer,230000,,EX,US,Engineer
Analytics Engineer,143200,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Data Engineer,70000,,EX,US,Engineer
Business Data Analyst,105000,,EX,US,Analyst
Applied Data Scientist,20673,,EX,IN,Scientist
Data Analyst,46755,,EX,GB,Analyst
Data Analyst,43064,,EX,GB,Analyst
Data Engineer,145000,,EX,US,Engineer
Data Engineer,115000,,EX,US,Engineer
Data Analyst,168400,,EX,US,Analyst
Data Analyst,105200,,EX,US,Analyst
Applied Scientist,309400,,EX,US,Scientist
Applied Scientist,159100,,EX,US,Scientist
Machine Learning Engineer,190000,,EX,US,Engineer
Machine Learning Engineer,150000,,EX,US,Engineer
Data Engineer,162500,,EX,US,Engineer
Data Engineer,130000,,EX,US,Engineer
Analytics Engineer,150000,,EX,US,Engineer
Analytics Engineer,120000,,EX,US,Engineer
Data Engineer,145000,,EX,US,Engineer
Data Engineer,120000,,EX,US,Engineer
Applied Scientist,222200,,EX,US,Scientist
Applied Scientist,136000,,EX,US,Scientist
Data Analyst,55368,,EX,CF,Analyst
Data Analyst,43064,,EX,CF,Analyst
Data Engineer,241000,,EX,US,Engineer
Data Engineer,155000,,EX,US,Engineer
Data Engineer,220000,,EX,US,Engineer
Data Engineer,190000,,EX,US,Engineer
Data Scientist,67672,,EX,GB,Scientist
Data Scientist,55368,,EX,GB,Scientist
Staff Data Analyst,15000,,EX,CA,Analyst
ETL Engineer,86128,,EX,GB,Engineer
ETL Engineer,58444,,EX,GB,Engineer
Data Analyst,85000,,EX,US,Analyst
Data Analyst,75000,,EX,US,Analyst
Data Engineer,160000,,EX,US,Engineer
Data Engineer,140000,,EX,US,Engineer
Machine Learning Engineer,300000,,EX,US,Engineer
Machine Learning Engineer,250000,,EX,US,Engineer
Data Scientist,228000,,EX,US,Scientist
Data Scientist,186000,,EX,US,Scientist
Data Scientist,190000,,EX,US,Scientist
Data Scientist,170000,,EX,US,Scientist
Research Engineer,230000,,EX,US,Engineer
Research Engineer,200000,,EX,US,Engineer
Data Architect,180000,,EX,US,Other
Data Architect,115000,,EX,US,Other
Data Architect,200000,,EX,US,Other
Data Architect,115000,,EX,US,Other
Data DevOps Engineer,53984,,EX,FR,Engineer
Data Engineer,220000,,EX,US,Engineer
Data Engineer,205000,,EX,US,Engineer
Data Engineer,180000,,EX,US,Engineer
Data Engineer,130000,,EX,US,Engineer
Data Engineer,200000,,EX,US,Engineer
Data Engineer,150000,,EX,US,Engineer
Computer Vision Engineer,215000,,EX,US,Engineer
Computer Vision Engineer,170000,,EX,US,Engineer
Machine Learning Engineer,247500,,EX,US,Engineer
Machine Learning Engineer,172200,,EX,US,Engineer
Data Scientist,224000,,EX,CA,Scientist
Data Scientist,176000,,EX,CA,Scientist
Data Analyst,120000,,EX,US,Analyst
Data Analyst,75000,,EX,US,Analyst
Data Engineer,17025,,EX,IN,Engineer
Applied Data Scientist,67635,,EX,FI,Scientist
AI Developer,74883,,EX,FI,Other
Data Analyst,140000,,EX,US,Analyst
Data Analyst,120000,,EX,US,Analyst
Data Engineer,128000,,EX,US,Engineer
Data Engineer,81500,,EX,US,Engineer
Data Engineer,145000,,EX,US,Engineer
Data Engineer,115000,,EX,US,Engineer
Data Engineer,185000,,EX,US,Engineer
Data Engineer,140000,,EX,US,Engineer
Head of Data,329500,,EX,US,Other
Head of Data,269600,,EX,US,Other
Data Quality Analyst,100000,,EX,US,Analyst
Data Quality Analyst,80000,,EX,US,Analyst
Data Scientist,250000,,EX,US,Scientist
Data Scientist,162500,,EX,US,Scientist
AI Developer,200000,,EX,US,Other
Data Engineer,145000,,EX,US,Engineer
Data Engineer,100000,,EX,US,Engineer
Data Engineer,145000,,EX,US,Engineer
Data Engineer,115000,,EX,US,Engineer
Data Scientist,203500,,EX,US,Scientist
Data Scientist,152000,,EX,US,Scientist
Data Scientist,239000,,EX,US,Scientist
Data Scientist,122900,,EX,US,Scientist
Data Scientist,237000,,EX,US,Scientist
Data Scientist,145000,,EX,US,Scientist
Data Science Manager,191765,,EX,US,Other
Data Science Manager,134236,,EX,US,Other
Analytics Engineer,190000,,EX,US,Engineer
Analytics Engineer,112000,,EX,US,Engineer
Data Scientist,88256,,EX,GB,Scientist
Data Engineer,85000,,EX,US,Engineer
Data Engineer,65000,,EX,US,Engineer
Data Analyst,135000,,EX,US,Analyst
Data Analyst,105500,,EX,US,Analyst
Research Engineer,293000,,EX,US,Engineer
Research Engineer,185000,,EX,US,Engineer
Data Analyst,80000,,EX,US,Analyst
